DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Sweden,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovenia,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovenia,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovenia,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovenia,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovenia,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovenia,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovenia,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovenia,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2023,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Slovakia,2024,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2019,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2020,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2021,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2022,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,Türkiye,2023,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,United Kingdom,2015,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,United Kingdom,2016,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,United Kingdom,2017,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,United Kingdom,2018,100.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,Percentage of total,Total,United Kingdom,2019,100.0,,
